Timestamp, Temperature (C), Humidity
"Dec 01, 2017 05:57:40 AM",25.5,58.3
"Dec 01, 2017 05:52:25 AM",25.9,57.6
"Dec 01, 2017 05:47:30 AM",26.2,57
"Dec 01, 2017 05:42:32 AM",26.2,56.7
"Dec 01, 2017 05:37:56 AM",26.5,59.7
"Dec 01, 2017 05:37:25 AM",26.5,58.9
"Dec 01, 2017 05:32:32 AM",27.1,63.6
"Dec 01, 2017 05:27:33 AM",27.1,63.6
"Dec 01, 2017 05:22:34 AM",27.2,63.3
"Dec 01, 2017 05:17:33 AM",27.2,63
"Dec 01, 2017 05:12:38 AM",27.2,63.1
"Dec 01, 2017 05:07:39 AM",27.2,63.5
"Dec 01, 2017 05:02:31 AM",27.2,63.5
"Dec 01, 2017 04:57:40 AM",27.2,63.4
"Dec 01, 2017 04:52:42 AM",27.2,63.3
"Dec 01, 2017 04:47:41 AM",27.3,63
"Dec 01, 2017 04:42:41 AM",27.3,63
"Dec 01, 2017 04:37:36 AM",27.2,63.1
"Dec 01, 2017 04:32:36 AM",27.2,63
"Dec 01, 2017 04:28:07 AM",27.3,62.8
"Dec 01, 2017 04:22:48 AM",27.4,62.3
"Dec 01, 2017 04:17:41 AM",27.5,61.9
"Dec 01, 2017 04:12:43 AM",27.4,62.4
"Dec 01, 2017 04:07:39 AM",27.4,62.6
"Dec 01, 2017 04:02:42 AM",27.3,62.9
"Dec 01, 2017 03:57:46 AM",27.3,62.8
"Dec 01, 2017 03:53:10 AM",27.3,62.7
"Dec 01, 2017 03:47:41 AM",27.4,62.5
"Dec 01, 2017 03:42:45 AM",27.4,62.3
"Dec 01, 2017 03:38:20 AM",27.3,62.6
"Dec 01, 2017 03:37:50 AM",27.4,62.5
"Dec 01, 2017 03:32:45 AM",27.3,63
"Dec 01, 2017 03:28:19 AM",27.3,62.7
"Dec 01, 2017 03:27:49 AM",27.3,62.6
"Dec 01, 2017 03:23:20 AM",27.3,62.4
